order_item_id,order_id,product_id,quantity,unit_price,subtotal
1671,557,3,2,167.7,335.4
1672,557,138,4,262.07,1048.28
1673,558,472,1,218.59,218.59
1674,559,193,2,380.87,761.74
1675,560,267,1,91.44,91.44
1676,560,384,4,436.18,1744.72
1677,561,20,4,252.64,1010.56
1678,562,250,4,205.71,822.84
1679,562,72,3,67.62,202.86
1680,562,384,3,362.77,1088.31
1681,562,448,3,266.02,798.06
1682,562,281,5,445.88,2229.4
1683,563,333,2,403.38,806.76
1684,563,85,3,264.5,793.5
1685,563,73,3,241.33,723.99
1686,563,149,2,468.74,937.48
1687,563,268,2,90.48,180.96
1688,564,6,2,240.54,481.08
1689,564,163,1,162.8,162.8
1690,564,214,2,107.64,215.28
1691,564,92,1,273.49,273.49
1692,565,49,4,301.28,1205.12
1693,565,32,1,181.72,181.72
1694,565,320,5,442.84,2214.2
1695,566,322,2,144.54,289.08
1696,566,8,4,296.39,1185.56
1697,566,476,3,189.96,569.88
1698,567,479,2,47.96,95.92
1699,567,131,2,60.46,120.92
1700,567,288,2,147.19,294.38
1701,567,278,3,286.19,858.57
1702,568,409,5,325.97,1629.85
1703,568,268,4,171.78,687.12
1704,569,310,5,337.56,1687.8
1705,569,142,4,112.56,450.24
1706,569,495,1,393.85,393.85
1707,569,414,2,54.76,109.52
1708,569,378,5,81.78,408.9
1709,570,244,1,168.44,168.44
1710,570,448,1,77.12,77.12
1711,571,218,3,255.18,765.54
1712,571,341,1,127.98,127.98
1713,571,242,4,194.88,779.52
1714,571,168,4,356.06,1424.24
1715,572,160,3,270.04,810.12
1716,572,430,5,422.67,2113.35
1717,572,268,2,473.29,946.58
1718,573,365,4,284.64,1138.56
1719,573,74,4,350.6,1402.4
1720,573,431,3,345.83,1037.49
1721,574,461,1,434.41,434.41
1722,574,223,4,387.66,1550.64
1723,574,334,3,366.96,1100.88
1724,574,179,2,312.32,624.64
1725,574,92,2,197.4,394.8
1726,575,478,1,105.96,105.96
1727,575,383,3,267.74,803.22
1728,576,301,3,170.94,512.82
1729,577,469,1,307.32,307.32
1730,577,130,1,327.14,327.14
1731,577,258,4,205.16,820.64
1732,578,141,5,413.43,2067.15
1733,578,321,4,498.64,1994.56
1734,578,30,4,250.25,1001.0
1735,579,384,5,405.64,2028.2
1736,579,448,1,191.07,191.07
1737,579,332,5,448.19,2240.95
1738,579,385,2,355.76,711.52
1739,580,446,2,50.58,101.16
1740,580,436,1,37.46,37.46
1741,581,161,1,430.37,430.37
1742,582,437,5,371.35,1856.75
1743,582,100,3,420.26,1260.78
1744,582,336,3,449.89,1349.67
1745,583,464,3,263.01,789.03
1746,583,301,4,214.03,856.12
1747,584,34,2,414.27,828.54
1748,585,76,4,31.81,127.24
1749,585,374,5,107.35,536.75
1750,585,137,5,210.53,1052.65
1751,585,43,1,162.47,162.47
1752,585,89,5,181.84,909.2
1753,586,239,1,287.43,287.43
1754,586,291,4,53.2,212.8
1755,586,429,1,99.43,99.43
1756,587,96,3,299.66,898.98
1757,588,393,2,396.48,792.96
1758,589,327,4,49.82,199.28
1759,589,192,2,160.81,321.62
1760,590,383,2,162.14,324.28
1761,590,387,4,355.9,1423.6
1762,591,143,5,164.62,823.1
1763,591,72,2,419.28,838.56
1764,592,453,3,137.08,411.24
1765,592,103,4,139.63,558.52
1766,592,91,4,184.03,736.12
1767,593,179,5,230.34,1151.7
1768,593,396,2,28.0,56.0
1769,593,329,5,198.98,994.9
1770,594,292,3,111.65,334.95
1771,594,108,5,280.29,1401.45
1772,594,360,3,54.47,163.41
1773,594,223,2,136.52,273.04
1774,594,178,4,137.81,551.24
1775,595,265,2,242.85,485.7
1776,596,301,4,332.57,1330.28
1777,596,166,1,167.96,167.96
1778,596,191,1,318.44,318.44
1779,596,289,1,87.79,87.79
1780,597,172,1,101.68,101.68
1781,597,173,3,160.08,480.24
1782,597,332,4,277.92,1111.68
1783,597,463,1,225.11,225.11
1784,598,234,4,242.05,968.2
1785,598,304,2,133.76,267.52
1786,598,295,3,304.46,913.38
1787,598,356,4,342.49,1369.96
1788,598,223,3,29.66,88.98
1789,599,391,5,62.85,314.25
1790,599,479,4,389.3,1557.2
1791,600,206,2,461.95,923.9
1792,600,304,5,482.97,2414.85
1793,600,15,5,107.25,536.25
1794,600,84,5,378.41,1892.05
1795,600,263,2,335.07,670.14
1796,601,497,1,161.54,161.54
1797,602,411,4,204.04,816.16
1798,602,178,4,10.41,41.64
1799,603,103,2,157.63,315.26
1800,603,453,1,100.45,100.45
1801,604,224,2,85.53,171.06
1802,604,47,5,424.38,2121.9
1803,605,3,3,58.96,176.88
1804,605,245,5,346.53,1732.65
1805,605,82,2,457.29,914.58
1806,606,426,1,199.91,199.91
1807,606,238,3,383.89,1151.67
1808,606,362,2,205.94,411.88
1809,606,125,3,450.03,1350.09
1810,607,306,3,249.27,747.81
1811,607,202,5,23.18,115.9
1812,607,274,5,97.3,486.5
1813,607,37,2,190.87,381.74
1814,608,257,5,303.59,1517.95
1815,608,422,4,458.15,1832.6
1816,608,1,2,77.66,155.32
1817,609,23,3,223.35,670.05
1818,609,109,3,198.19,594.57
1819,610,218,3,162.44,487.32
1820,610,78,4,27.07,108.28
1821,611,92,5,418.77,2093.85
1822,611,84,4,405.05,1620.2
1823,611,204,3,346.17,1038.51
1824,611,350,1,331.38,331.38
1825,612,412,3,73.08,219.24
1826,612,414,5,198.16,990.8
1827,612,7,4,15.68,62.72
1828,612,83,4,217.0,868.0
1829,613,156,4,136.74,546.96
1830,614,310,4,256.01,1024.04
1831,615,365,3,64.72,194.16
1832,615,172,2,490.56,981.12
1833,615,433,5,382.21,1911.05
1834,615,274,1,83.69,83.69
1835,616,486,5,136.34,681.7
1836,616,479,5,408.29,2041.45
1837,616,363,4,223.1,892.4
1838,617,145,4,235.52,942.08
1839,617,21,1,445.69,445.69
1840,617,63,3,133.64,400.92
1841,617,445,3,340.75,1022.25
1842,618,278,3,97.58,292.74
1843,619,214,3,155.86,467.58
1844,619,9,1,301.93,301.93
1845,619,229,3,368.63,1105.89
1846,620,379,5,56.34,281.7
1847,620,203,2,320.13,640.26
1848,620,128,4,447.43,1789.72
1849,620,90,3,486.21,1458.63
1850,620,44,5,129.61,648.05
1851,621,292,3,28.76,86.28
1852,621,235,5,488.65,2443.25
1853,621,21,1,197.14,197.14
1854,621,40,1,175.51,175.51
1855,621,168,3,217.04,651.12
1856,622,95,3,363.58,1090.74
1857,623,429,4,482.93,1931.72
1858,624,293,3,311.63,934.89
1859,624,134,5,428.58,2142.9
1860,625,356,1,193.38,193.38
1861,625,410,4,115.45,461.8
1862,626,141,2,145.66,291.32
1863,626,383,1,306.27,306.27
1864,626,353,2,342.32,684.64
1865,626,399,3,12.48,37.44
1866,627,10,4,332.03,1328.12
1867,627,401,3,140.86,422.58
1868,628,405,2,120.16,240.32
1869,628,500,3,118.32,354.96
1870,628,326,5,151.04,755.2
1871,628,163,5,415.22,2076.1
1872,628,50,5,216.17,1080.85
1873,629,169,5,16.16,80.8
1874,629,278,3,166.62,499.86
1875,629,200,4,84.37,337.48
1876,629,244,4,113.21,452.84
1877,629,477,2,339.76,679.52
1878,630,207,5,484.18,2420.9
1879,630,17,4,285.05,1140.2
1880,630,339,3,50.72,152.16
1881,631,190,4,340.51,1362.04
1882,631,156,1,86.39,86.39
1883,631,150,5,91.7,458.5
1884,631,385,3,286.8,860.4
1885,631,162,4,497.95,1991.8
1886,632,385,3,282.66,847.98
1887,633,121,2,195.43,390.86
1888,633,193,1,57.52,57.52
1889,633,472,2,113.54,227.08
1890,633,276,1,289.67,289.67
1891,634,443,4,279.53,1118.12
1892,634,82,3,378.13,1134.39
1893,635,462,3,318.84,956.52
1894,635,307,3,256.13,768.39
1895,635,143,5,202.16,1010.8
1896,635,164,4,252.47,1009.88
1897,636,147,2,462.72,925.44
1898,636,423,2,206.03,412.06
1899,636,474,1,271.01,271.01
1900,636,231,3,383.84,1151.52
1901,637,350,1,197.84,197.84
1902,637,465,4,487.38,1949.52
1903,638,97,2,77.9,155.8
1904,638,326,5,256.65,1283.25
1905,638,15,1,303.79,303.79
1906,638,317,4,473.29,1893.16
1907,639,313,5,316.49,1582.45
1908,639,128,1,476.4,476.4
1909,639,86,1,374.05,374.05
1910,640,283,2,234.31,468.62
1911,640,262,2,95.85,191.7
1912,640,443,2,168.13,336.26
1913,640,99,3,41.76,125.28
1914,641,106,5,235.98,1179.9
1915,642,351,4,494.96,1979.84
1916,642,309,2,486.67,973.34
1917,643,329,3,437.32,1311.96
1918,643,57,2,129.98,259.96
1919,643,412,1,13.37,13.37
1920,643,310,1,344.19,344.19
1921,643,429,4,434.86,1739.44
1922,644,442,4,479.21,1916.84
1923,644,198,5,69.28,346.4
1924,644,37,5,327.07,1635.35
1925,644,401,5,360.23,1801.15
1926,645,247,3,407.71,1223.13
1927,645,424,1,188.05,188.05
1928,645,372,5,318.34,1591.7
1929,645,31,4,220.01,880.04
1930,646,54,2,425.06,850.12
1931,647,386,3,212.32,636.96
1932,647,406,3,79.56,238.68
1933,647,58,2,399.82,799.64
1934,647,370,2,139.61,279.22
1935,647,87,3,324.6,973.8
1936,648,235,4,378.73,1514.92
1937,649,176,4,172.02,688.08
1938,649,152,4,352.79,1411.16
1939,649,353,5,144.9,724.5
1940,650,390,2,82.53,165.06
1941,651,14,3,286.13,858.39
1942,651,114,3,160.26,480.78
1943,651,451,2,288.14,576.28
1944,652,244,3,85.68,257.04
1945,652,366,2,81.8,163.6
1946,652,226,3,430.98,1292.94
1947,653,327,2,295.78,591.56
1948,653,117,2,296.28,592.56
1949,653,15,3,188.44,565.32
1950,654,382,5,451.0,2255.0
1951,654,446,3,325.49,976.47
1952,654,265,5,427.78,2138.9
1953,654,208,3,266.44,799.32
1954,654,245,4,434.05,1736.2
1955,655,332,4,95.94,383.76
1956,655,87,4,16.97,67.88
1957,655,446,1,177.76,177.76
1958,655,269,3,111.15,333.45
1959,656,143,1,328.5,328.5
1960,656,312,3,254.41,763.23
1961,657,468,5,450.09,2250.45
1962,657,327,2,188.14,376.28
1963,657,465,1,205.26,205.26
1964,657,7,1,476.49,476.49
1965,657,431,5,42.93,214.65
1966,658,493,1,485.51,485.51
1967,658,274,1,228.85,228.85
1968,658,434,5,131.51,657.55
1969,658,380,3,400.66,1201.98
1970,658,276,2,347.95,695.9
1971,659,117,4,96.94,387.76
1972,659,354,5,140.22,701.1
1973,660,47,1,454.01,454.01
1974,660,381,2,266.05,532.1
1975,660,98,1,111.79,111.79
1976,661,300,5,243.87,1219.35
1977,661,390,1,273.1,273.1
1978,662,164,1,106.25,106.25
1979,663,227,1,243.26,243.26
1980,664,278,5,115.35,576.75
1981,665,154,4,431.96,1727.84
1982,665,292,1,362.79,362.79
1983,665,5,4,390.92,1563.68
1984,665,298,2,298.58,597.16
1985,666,387,5,142.66,713.3
1986,666,234,2,171.03,342.06
1987,666,1,4,261.96,1047.84
1988,666,129,3,139.46,418.38
1989,666,209,5,132.02,660.1
1990,667,348,3,316.7,950.1
1991,667,288,1,488.84,488.84
1992,667,258,2,248.91,497.82
1993,668,458,4,252.94,1011.76
1994,668,499,2,42.12,84.24
1995,668,261,4,339.76,1359.04
1996,669,474,4,177.79,711.16
1997,670,422,2,114.48,228.96
1998,670,94,5,159.64,798.2
1999,670,100,5,241.22,1206.1
2000,670,399,3,464.5,1393.5
2001,670,56,2,289.79,579.58
2002,671,166,2,385.53,771.06
2003,671,81,2,427.66,855.32
2004,672,340,4,330.21,1320.84
2005,672,81,4,392.08,1568.32
2006,672,167,3,122.07,366.21
2007,672,490,3,241.27,723.81
2008,672,265,3,191.69,575.07
2009,673,171,3,230.36,691.08
2010,673,373,4,286.01,1144.04
2011,673,182,4,12.78,51.12
2012,674,29,2,487.74,975.48
2013,674,496,3,19.55,58.65
2014,674,210,2,112.22,224.44
2015,674,182,3,154.45,463.35
2016,675,13,4,169.59,678.36
2017,675,165,5,372.12,1860.6
2018,675,219,2,312.6,625.2
2019,676,439,2,88.6,177.2
2020,676,141,4,471.33,1885.32
2021,676,55,5,240.24,1201.2
2022,676,39,1,392.8,392.8
2023,677,353,4,132.42,529.68
2024,677,492,5,297.2,1486.0
2025,677,466,1,59.71,59.71
2026,677,362,3,145.26,435.78
2027,678,225,1,241.2,241.2
2028,678,473,1,169.03,169.03
2029,678,146,4,413.91,1655.64
2030,679,302,5,108.0,540.0
2031,679,154,1,224.75,224.75
2032,680,294,3,282.77,848.31
2033,680,280,3,347.89,1043.67
2034,680,391,2,388.33,776.66
2035,681,446,3,479.03,1437.09
2036,682,464,2,100.23,200.46
2037,682,396,4,121.56,486.24
2038,682,229,3,173.18,519.54
2039,683,131,1,78.73,78.73
2040,683,310,4,219.39,877.56
2041,683,383,4,401.07,1604.28
2042,684,31,5,224.23,1121.15
2043,684,468,1,480.3,480.3
2044,684,263,3,397.17,1191.51
2045,684,192,4,148.5,594.0
2046,684,9,3,320.84,962.52
2047,685,290,1,487.37,487.37
2048,686,273,2,401.31,802.62
2049,687,294,4,308.92,1235.68
2050,688,385,4,410.7,1642.8
2051,688,38,4,231.13,924.52
2052,689,334,1,99.02,99.02
2053,689,170,5,176.51,882.55
2054,690,400,4,445.8,1783.2
2055,690,355,4,291.62,1166.48
2056,690,379,1,315.61,315.61
2057,690,420,4,19.25,77.0
2058,690,486,2,167.97,335.94
2059,691,133,2,296.34,592.68
2060,691,439,3,270.86,812.58
2061,692,395,5,463.42,2317.1
2062,692,421,5,84.78,423.9
2063,693,106,2,59.44,118.88
2064,693,158,5,304.94,1524.7
2065,694,400,2,274.64,549.28
2066,695,168,3,464.95,1394.85
2067,696,104,2,217.9,435.8
2068,696,156,3,124.16,372.48
2069,697,396,1,77.28,77.28
2070,697,182,4,70.32,281.28
2071,698,14,2,196.4,392.8
2072,698,228,4,224.89,899.56
2073,698,445,2,110.76,221.52
2074,698,381,4,299.21,1196.84
2075,699,48,2,258.28,516.56
2076,700,371,2,68.98,137.96
2077,700,265,4,372.91,1491.64
2078,700,63,3,377.34,1132.02
2079,700,84,3,213.41,640.23
2080,700,388,2,492.72,985.44
2081,701,185,4,17.91,71.64
2082,701,245,4,403.67,1614.68
2083,701,131,4,481.17,1924.68
2084,701,261,1,183.79,183.79
2085,701,58,3,419.9,1259.7
2086,702,485,2,499.86,999.72
2087,702,435,1,328.71,328.71
2088,702,334,4,439.21,1756.84
2089,702,154,1,476.14,476.14
2090,703,374,3,32.23,96.69
2091,703,332,2,96.91,193.82
2092,703,460,1,72.69,72.69
2093,704,72,4,383.52,1534.08
2094,704,356,1,302.14,302.14
2095,705,444,3,192.13,576.39
2096,705,379,4,413.39,1653.56
2097,706,89,2,373.56,747.12
2098,706,90,2,188.88,377.76
2099,706,480,1,395.41,395.41
2100,706,266,1,253.8,253.8
2101,707,207,3,314.74,944.22
2102,707,321,1,393.8,393.8
2103,707,192,3,23.96,71.88
2104,708,18,4,32.78,131.12
2105,708,377,4,383.63,1534.52
2106,708,447,5,93.17,465.85
2107,708,74,1,17.32,17.32
2108,709,48,1,65.08,65.08
2109,709,215,4,237.57,950.28
2110,710,439,2,429.89,859.78
2111,710,460,1,162.6,162.6
2112,710,275,4,450.78,1803.12
2113,710,226,3,72.82,218.46
2114,711,188,1,244.12,244.12
2115,711,490,5,106.18,530.9
2116,711,315,2,262.22,524.44
2117,711,343,2,120.52,241.04
2118,711,367,1,374.16,374.16
2119,712,145,2,120.85,241.7
2120,712,455,2,367.71,735.42
2121,712,315,3,171.03,513.09
2122,712,54,4,337.49,1349.96
2123,713,265,2,170.69,341.38
2124,713,296,3,333.99,1001.97
2125,713,453,5,370.84,1854.2
2126,713,137,1,376.49,376.49
2127,713,390,4,319.62,1278.48
2128,714,94,2,320.97,641.94
2129,714,8,2,89.32,178.64
2130,715,6,4,430.26,1721.04
2131,715,293,2,318.07,636.14
2132,715,247,5,208.77,1043.85
2133,716,233,3,277.48,832.44
2134,716,319,1,375.03,375.03
2135,717,474,3,405.42,1216.26
2136,717,173,4,388.28,1553.12
2137,717,457,4,334.99,1339.96
2138,717,96,3,384.0,1152.0
2139,717,131,3,40.93,122.79
2140,718,219,5,71.85,359.25
2141,718,329,2,487.79,975.58
2142,718,14,1,68.94,68.94
2143,719,65,3,231.76,695.28
2144,719,448,5,492.31,2461.55
2145,719,178,1,483.48,483.48
2146,720,94,5,105.49,527.45
2147,720,204,2,390.2,780.4
2148,720,420,2,369.37,738.74
2149,720,482,3,267.53,802.59
2150,720,454,2,285.81,571.62
2151,721,269,5,122.91,614.55
2152,721,25,5,91.71,458.55
2153,721,410,2,59.07,118.14
2154,721,273,2,321.1,642.2
2155,721,186,5,120.87,604.35
2156,722,277,5,217.77,1088.85
2157,722,483,2,146.43,292.86
2158,723,152,4,447.93,1791.72
2159,723,200,4,167.74,670.96
2160,723,462,3,10.17,30.51
2161,723,268,3,357.09,1071.27
2162,724,107,5,301.05,1505.25
2163,724,473,1,39.02,39.02
2164,724,376,4,78.75,315.0
2165,725,422,2,201.71,403.42
2166,725,83,2,326.58,653.16
2167,725,392,4,299.79,1199.16
2168,725,498,2,418.82,837.64
2169,726,116,3,78.82,236.46
2170,727,64,2,110.86,221.72
2171,727,372,2,339.4,678.8
2172,727,379,3,15.28,45.84
2173,727,300,1,265.1,265.1
2174,728,53,2,333.61,667.22
2175,728,396,3,412.9,1238.7
2176,728,322,5,374.03,1870.15
2177,728,307,4,85.3,341.2
2178,728,242,3,438.87,1316.61
2179,729,196,3,65.29,195.87
2180,730,219,4,381.65,1526.6
2181,730,300,2,266.19,532.38
2182,730,87,1,498.83,498.83
2183,730,449,5,480.27,2401.35
2184,731,124,4,419.99,1679.96
2185,731,446,4,216.62,866.48
2186,731,436,1,433.93,433.93
2187,732,432,3,453.32,1359.96
2188,732,371,5,171.13,855.65
2189,732,376,3,491.71,1475.13
2190,733,7,1,359.42,359.42
2191,734,125,5,222.55,1112.75
2192,734,300,3,60.94,182.82
2193,734,254,4,284.73,1138.92
2194,734,114,5,194.15,970.75
2195,735,446,5,62.82,314.1
2196,735,474,1,292.06,292.06
2197,735,342,1,483.7,483.7
2198,735,196,2,186.74,373.48
2199,735,22,5,216.7,1083.5
2200,736,368,4,427.59,1710.36
2201,736,382,5,433.07,2165.35
2202,736,21,1,470.7,470.7
2203,736,178,4,337.84,1351.36
2204,737,111,5,98.56,492.8
2205,738,51,4,402.93,1611.72
2206,738,150,4,426.22,1704.88
2207,738,472,3,185.71,557.13
2208,739,181,2,145.55,291.1
2209,739,499,1,169.01,169.01
2210,739,495,3,386.62,1159.86
2211,740,108,5,327.66,1638.3
2212,740,286,4,379.13,1516.52
2213,741,433,1,173.54,173.54
2214,741,256,5,273.74,1368.7
2215,742,163,3,59.64,178.92
2216,742,425,1,323.33,323.33
2217,743,319,2,380.72,761.44
2218,743,255,2,139.69,279.38
2219,743,328,4,181.79,727.16
2220,744,459,2,168.15,336.3
2221,744,186,1,103.0,103.0
2222,744,387,3,455.33,1365.99
2223,744,82,5,155.14,775.7
2224,745,276,1,107.32,107.32
2225,745,92,1,358.72,358.72
2226,745,204,4,427.58,1710.32
2227,745,317,2,360.79,721.58
2228,745,357,5,183.36,916.8
2229,746,472,1,424.05,424.05
2230,746,198,3,310.58,931.74
2231,747,166,2,226.84,453.68
2232,748,126,5,85.96,429.8
2233,749,14,2,130.22,260.44
2234,749,254,2,225.77,451.54
2235,749,115,2,81.23,162.46
2236,750,125,5,246.8,1234.0
2237,750,494,4,213.12,852.48
2238,750,11,5,499.2,2496.0
2239,751,212,5,294.64,1473.2
2240,751,96,5,445.42,2227.1
2241,752,383,3,403.68,1211.04
2242,752,134,3,221.34,664.02
2243,752,362,3,451.03,1353.09
2244,752,408,2,166.88,333.76
2245,753,40,2,167.61,335.22
2246,753,491,2,399.82,799.64
2247,753,355,5,73.09,365.45
2248,754,363,5,121.63,608.15
2249,754,244,3,361.61,1084.83
2250,754,275,5,412.33,2061.65
2251,754,161,2,237.99,475.98
2252,754,54,5,419.94,2099.7
2253,755,317,4,41.68,166.72
2254,755,225,2,20.84,41.68
2255,755,255,4,283.91,1135.64
2256,755,303,1,448.96,448.96
2257,756,445,3,42.05,126.15
2258,756,362,3,289.18,867.54
2259,756,76,1,359.67,359.67
2260,756,33,4,221.11,884.44
2261,757,203,4,161.81,647.24
2262,757,111,3,171.96,515.88
2263,758,409,2,385.49,770.98
2264,758,449,5,164.08,820.4
2265,758,261,1,485.74,485.74
2266,758,485,1,358.94,358.94
2267,758,209,3,297.85,893.55
2268,759,315,1,269.59,269.59
2269,760,376,2,490.09,980.18
2270,760,100,2,419.51,839.02
2271,761,333,4,367.05,1468.2
2272,762,46,4,291.26,1165.04
2273,762,49,4,404.41,1617.64
2274,762,485,4,351.24,1404.96
2275,763,434,2,56.97,113.94
2276,763,176,3,96.93,290.79
2277,764,451,2,137.65,275.3
2278,764,130,2,121.05,242.1
2279,764,256,1,176.46,176.46
2280,764,47,1,266.69,266.69
2281,765,451,5,39.84,199.2
2282,766,31,1,482.16,482.16
2283,766,350,5,16.16,80.8
2284,766,192,3,198.53,595.59
2285,766,49,1,402.02,402.02
2286,766,87,5,286.05,1430.25
2287,767,490,2,102.36,204.72
2288,768,256,3,57.51,172.53
2289,768,94,2,303.86,607.72
2290,768,275,5,96.69,483.45
2291,768,112,4,356.12,1424.48
2292,768,500,2,258.59,517.18
2293,769,16,5,445.23,2226.15
2294,769,319,1,405.53,405.53
2295,769,20,3,468.17,1404.51
2296,769,479,1,181.04,181.04
2297,770,303,2,451.11,902.22
2298,770,266,4,104.65,418.6
2299,771,314,3,469.53,1408.59
2300,771,472,5,417.57,2087.85
2301,772,484,1,175.79,175.79
2302,772,60,3,79.28,237.84
2303,772,343,4,102.29,409.16
2304,772,284,4,30.38,121.52
2305,773,470,4,407.34,1629.36
2306,774,51,3,456.81,1370.43
2307,774,435,5,291.79,1458.95
2308,774,267,5,265.62,1328.1
2309,774,47,5,325.17,1625.85
2310,774,340,3,166.96,500.88
2311,775,391,4,208.08,832.32
2312,775,102,4,50.37,201.48
2313,775,150,1,250.71,250.71
2314,775,484,3,285.01,855.03
2315,776,200,3,387.71,1163.13
2316,776,157,1,268.5,268.5
2317,776,255,1,102.16,102.16
2318,776,403,1,160.49,160.49
2319,776,395,5,376.45,1882.25
2320,777,278,1,271.8,271.8
2321,777,89,1,483.72,483.72
2322,777,329,4,102.24,408.96
2323,777,161,5,35.69,178.45
2324,777,379,4,371.88,1487.52
2325,778,435,1,456.22,456.22
2326,778,92,1,234.04,234.04
2327,778,261,2,447.25,894.5
2328,778,190,3,45.75,137.25
2329,778,349,2,252.68,505.36
2330,779,328,4,110.95,443.8
2331,779,314,1,462.91,462.91
2332,779,8,1,453.15,453.15
2333,779,24,3,492.36,1477.08
2334,779,473,4,415.02,1660.08
2335,780,470,1,86.41,86.41
2336,780,429,5,130.62,653.1
2337,780,206,3,442.15,1326.45
2338,781,349,3,110.39,331.17
2339,781,293,3,210.51,631.53
2340,781,364,1,213.78,213.78
2341,781,443,4,194.79,779.16
2342,782,419,4,134.18,536.72
2343,782,399,1,317.0,317.0
2344,783,22,2,334.85,669.7
2345,783,357,2,44.56,89.12
2346,783,393,1,66.49,66.49
2347,783,230,4,42.59,170.36
2348,784,168,4,149.56,598.24
2349,784,86,3,149.51,448.53
2350,784,484,5,138.13,690.65
2351,784,379,1,203.5,203.5
2352,784,132,2,475.6,951.2
2353,785,434,1,239.79,239.79
2354,785,255,1,64.59,64.59
2355,785,103,1,418.22,418.22
2356,785,66,2,50.97,101.94
2357,785,266,1,128.46,128.46
2358,786,190,5,386.87,1934.35
2359,786,225,5,385.73,1928.65
2360,786,379,2,386.59,773.18
2361,786,74,3,31.44,94.32
2362,786,227,1,474.81,474.81
2363,787,441,2,181.56,363.12
2364,787,487,2,451.77,903.54
2365,787,129,1,201.74,201.74
2366,788,485,5,41.19,205.95
2367,788,150,2,317.33,634.66
2368,789,337,1,436.96,436.96
2369,789,370,1,423.28,423.28
2370,789,225,5,268.99,1344.95
2371,790,83,1,64.57,64.57
2372,790,74,1,210.86,210.86
2373,790,281,5,18.56,92.8
2374,790,494,2,364.8,729.6
2375,790,163,3,191.48,574.44
2376,791,462,2,12.89,25.78
2377,791,54,1,285.73,285.73
2378,792,394,2,383.47,766.94
2379,792,291,1,286.18,286.18
2380,792,62,1,19.7,19.7
2381,792,439,4,469.23,1876.92
2382,793,145,4,456.02,1824.08
2383,793,352,2,344.61,689.22
2384,793,316,5,132.52,662.6
2385,793,199,4,244.77,979.08
2386,794,233,3,119.68,359.04
2387,794,275,3,322.18,966.54
2388,795,494,4,499.58,1998.32
2389,795,496,2,190.36,380.72
2390,796,222,3,80.55,241.65
2391,797,211,2,493.87,987.74
2392,797,364,2,421.67,843.34
2393,797,451,3,111.97,335.91
2394,797,278,4,216.36,865.44
2395,798,236,4,237.12,948.48
2396,798,376,3,169.75,509.25
2397,798,232,4,75.23,300.92
2398,798,228,5,110.9,554.5
2399,799,365,5,105.35,526.75
2400,799,98,5,188.07,940.35
2401,800,281,4,193.66,774.64
2402,800,442,3,114.62,343.86
2403,800,392,2,240.41,480.82
2404,800,406,5,329.6,1648.0
2405,801,464,5,211.94,1059.7
2406,801,427,2,116.42,232.84
2407,801,490,5,446.06,2230.3
2408,802,480,4,21.68,86.72
2409,802,265,2,199.13,398.26
2410,802,222,2,143.93,287.86
2411,802,93,5,386.93,1934.65
2412,803,295,2,211.53,423.06
2413,803,401,4,130.39,521.56
2414,803,411,2,383.68,767.36
2415,803,102,4,164.95,659.8
2416,804,272,1,395.61,395.61
2417,804,377,1,20.52,20.52
2418,804,322,1,172.44,172.44
2419,804,449,1,163.51,163.51
2420,804,19,3,109.47,328.41
2421,805,491,3,421.93,1265.79
2422,805,110,3,315.38,946.14
2423,806,299,4,242.79,971.16
2424,806,464,2,151.97,303.94
2425,806,425,1,403.14,403.14
2426,807,462,2,90.0,180.0
2427,807,451,1,270.83,270.83
2428,808,210,4,352.93,1411.72
2429,808,82,3,348.08,1044.24
2430,808,288,2,488.3,976.6
2431,808,283,2,455.5,911.0
2432,808,322,1,380.28,380.28
2433,809,451,4,195.89,783.56
2434,809,196,2,385.9,771.8
2435,810,353,5,290.24,1451.2
2436,810,419,4,448.05,1792.2
2437,810,186,4,473.84,1895.36
2438,810,477,5,178.48,892.4
2439,810,226,3,494.03,1482.09
2440,811,36,5,157.05,785.25
2441,811,91,4,459.21,1836.84
2442,811,70,1,496.52,496.52
2443,812,493,3,153.25,459.75
2444,812,325,1,183.81,183.81
2445,813,9,4,495.93,1983.72
2446,813,319,3,427.11,1281.33
2447,813,457,2,261.58,523.16
2448,813,303,5,453.1,2265.5
2449,814,251,3,453.85,1361.55
2450,815,333,2,353.25,706.5
2451,816,230,1,143.69,143.69
2452,816,222,4,333.11,1332.44
2453,816,173,3,280.12,840.36
2454,817,447,5,15.23,76.15
2455,817,475,5,19.41,97.05
2456,818,103,4,27.63,110.52
2457,818,464,3,351.46,1054.38
2458,818,241,3,189.73,569.19
2459,818,195,5,428.28,2141.4
2460,819,209,3,362.37,1087.11
2461,819,363,5,104.52,522.6
2462,819,176,3,140.67,422.01
2463,819,68,4,460.2,1840.8
2464,820,413,3,432.12,1296.36
2465,821,12,2,405.05,810.1
2466,822,125,1,96.78,96.78
2467,823,79,5,402.71,2013.55
2468,824,443,1,14.73,14.73
2469,825,378,3,436.38,1309.14
2470,826,37,4,319.19,1276.76
2471,826,80,3,395.2,1185.6
2472,826,299,1,310.16,310.16
2473,826,321,1,355.03,355.03
2474,826,495,2,459.82,919.64
2475,827,96,1,361.94,361.94
2476,828,2,4,397.88,1591.52
2477,829,108,1,199.58,199.58
2478,829,26,5,104.39,521.95
